event_id,investigation_type,accident_number,event_date,location,country,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,is_destroyed
20001213X25488,Accident,LAX88FA163,1988-04-17,"CAJON, CA",United States,,,Fatal(2),Destroyed,,Aerospatiale,as355f,No,2.0,turbo shaft,unknown,2.0,1.0,0.0,0.0,vmc,maneuvering,True
20001213X25385,Incident,ATL88IA147,1988-04-17,"CLEVELAND, OH",United States,CLE,CLEVELAND INT'L ARPT,Incident,Minor,,Boeing,737-200,No,2.0,turbo fan,unknown,0.0,0.0,2.0,106.0,vmc,approach,False
20001213X25561,Accident,NYC88LA128,1988-04-17,"LINCOLN PARK, NJ",United States,NO7,LINCOLN PARK,Non-Fatal,Substantial,,Piper,pa-28r-201t,No,1.0,reciprocating,personal,0.0,1.0,0.0,0.0,vmc,takeoff,False
20001213X25532,Accident,MIA88LA204,1988-04-17,"FORT MYERS, FL",United States,X56,LEHIGH ACRES WEST,Non-Fatal,Substantial,,Piper,pa-32-300,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,cruise,False
20001213X25501,Accident,LAX88LA164,1988-04-17,"FLORENCE, AZ",United States,,,Non-Fatal,Substantial,,Bellanca,8gcbc,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,cruise,False
20001213X25432,Accident,CHI88LA098,1988-04-17,"PINCONNING, MI",United States,521,GROSS,Non-Fatal,Substantial,,Cessna,150k,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,go-around,False
20001213X25413,Accident,BFO88FIG01,1988-04-17,"ANNAPOLIS, MD",United States,,,Non-Fatal,Substantial,,Cessna,152,No,1.0,reciprocating,instructional,0.0,0.0,1.0,1.0,vmc,cruise,False
20001213X25399,Accident,ATL88LA148,1988-04-17,"LOWELL, OH",United States,OI27,CHECKPOINT,Non-Fatal,Substantial,,Cessna,182q,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25368,Accident,ANC88LA046,1988-04-17,"NEAR CENTRAL, AK",United States,,,Non-Fatal,Substantial,,Aerospatiale,sa315b,No,1.0,turbo shaft,business,0.0,0.0,2.0,0.0,vmc,standing,False
20001213X25366,Accident,ANC88LA043,1988-04-17,"FAIRBANKS, AK",United States,FAI,FAIRBANKS,Non-Fatal,Substantial,,Cessna,185,No,1.0,reciprocating,personal,0.0,0.0,0.0,3.0,vmc,landing,False
20001213X25363,Accident,ANC88FA045,1988-04-17,"PALMER, AK",United States,,FARM FIELD,Fatal(1),Substantial,,Piper,pa-18-150,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,vmc,takeoff,False
20001213X25409,Accident,ATL89FAMS2,1988-04-17,MISSING,MISSING,50J,BERKLEY COUNTY,Fatal(1),Destroyed,,Piper,pa-28-140,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,unk,unknown,True
20001213X25525,Accident,MIA88LA154,1988-04-18,"ORLANDO, FL",United States,,,Non-Fatal,Minor,,Aerostar,s-60a,No,,unknown,unknown,0.0,1.0,1.0,1.0,vmc,landing,False
20001213X25477,Accident,FTW88LA091,1988-04-18,"AZLE, TX",United States,,,Non-Fatal,Destroyed,,Cessna,150m,No,1.0,reciprocating,instructional,0.0,1.0,1.0,0.0,vmc,cruise,True
20001213X25472,Incident,FTW88IA092,1988-04-18,"HENDERSON, TX",United States,F12,RUSK COUNTY,Incident,,,Piper,pa-31-350,No,2.0,reciprocating,unknown,0.0,0.0,0.0,1.0,vmc,maneuvering,False
20001213X25526,Accident,MIA88LA155,1988-04-18,"MCDAVID, FL",United States,,,Non-Fatal,Substantial,,Piper,pa-38-112,No,1.0,reciprocating,business,0.0,0.0,0.0,1.0,vmc,cruise,False
20001213X25420,Accident,CHI88DEC01,1988-04-18,"BRIGHTON, MI",United States,45G,HYNE FIELD,Non-Fatal,Substantial,,Beech,23,No,1.0,reciprocating,personal,0.0,0.0,2.0,2.0,vmc,go-around,False
20001213X25369,Accident,ANC88LA048,1988-04-18,"CANTWELL, AK",United States,,PRIVATE AIRSTRIP,Non-Fatal,Substantial,,Cessna,206,No,1.0,reciprocating,unknown,0.0,0.0,0.0,3.0,vmc,takeoff,False
20001213X25578,Accident,SEA88LA081,1988-04-19,"GRACE, ID",United States,U90,GRACE COMMUNITY,Fatal(1),Destroyed,,Rockwell,a-9b,No,1.0,reciprocating,aerial application,1.0,0.0,0.0,0.0,vmc,maneuvering,True
20001213X25550,Accident,NYC88LA115,1988-04-19,"WALTON, NY",United States,,FARM FIELD,Non-Fatal,Substantial,,Maule,m-6-235,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25527,Accident,MIA88LA156,1988-04-20,"PERRY, FL",United States,,,Fatal(1),Destroyed,,Mooney,m-20j,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,vmc,cruise,True
20001213X25452,Accident,DEN88FA099,1988-04-20,"GUNNISON, CO",United States,,,Fatal(2),Destroyed,,Beech,a23-19,No,1.0,reciprocating,personal,2.0,0.0,0.0,0.0,vmc,climb,True
20001213X25528,Accident,MIA88LA157,1988-04-20,"DELAND, FL",United States,,,Non-Fatal,Substantial,,Cessna,150j,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,approach,False
20001213X25503,Accident,LAX88LA167,1988-04-20,"COOLIDGE, AZ",United States,P08,COOLIDGE,Non-Fatal,Substantial,,Cessna,182d,No,1.0,reciprocating,personal,0.0,0.0,0.0,4.0,vmc,approach,False
20001213X25453,Accident,DEN88FA100,1988-04-21,"RAPID CITY, SD",United States,RAP,RAPID CITY REGIONAL,Fatal(2),Destroyed,,Cessna,182j,No,1.0,reciprocating,personal,2.0,0.0,0.0,0.0,imc,cruise,True
20001213X25442,Accident,DCA88WA055,1988-04-21,"MOZAMBIQUE-SA, Mozambique",Mozambique,,,Fatal(2),Destroyed,,Mcdonnell Douglas,dc-3,No,0.0,unknown,business,2.0,1.0,0.0,0.0,unk,,True
20001213X25529,Accident,MIA88LA158,1988-04-21,"PAHOKEE, FL",United States,PHK,PALM BEACH COUNTY GLADES,Non-Fatal,Substantial,,Beech,e55,No,2.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25433,Accident,CHI88LA099,1988-04-21,"ZEIGLER, IL",United States,NONE,,Non-Fatal,Substantial,,Cessna,150m,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,descent,False
20001213X25384,Incident,ATL88IA146,1988-04-22,"DOTHAN, AL",United States,,,Incident,Minor,,De Havilland,dhc-8-101/102,No,2.0,turbo prop,unknown,0.0,0.0,0.0,24.0,vmc,cruise,False
20001213X25403,Accident,ATL88LA153,1988-04-22,"MEMPHIS, TN",United States,,,Non-Fatal,Substantial,,Grumman American,aa-1b,No,1.0,reciprocating,personal,0.0,0.0,1.0,1.0,vmc,cruise,False
20001213X25402,Accident,ATL88LA152,1988-04-22,"WALLAND, TN",United States,,PRIVATE,Non-Fatal,Substantial,,Cessna,172f,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25401,Accident,ATL88LA151,1988-04-22,"CHESTER, SC",United States,,,Non-Fatal,Substantial,,Cirrus Design Corp.,standard,No,0.0,unknown,personal,0.0,1.0,0.0,0.0,vmc,approach,False
20001213X25379,Accident,ATL88FA150,1988-04-22,"MONCKS CORNER, SC",United States,,,Non-Fatal,Substantial,,Cessna,152,No,1.0,reciprocating,instructional,0.0,0.0,1.0,0.0,vmc,approach,False
20001213X25569,Accident,SEA88FA083,1988-04-23,"LAS VEGAS, NV",United States,VGT,NORTH LAS VEGAS,Fatal(1),Destroyed,,Cessna,310g,No,2.0,reciprocating,personal,1.0,0.0,0.0,0.0,vmc,takeoff,True
20001213X25370,Accident,ANC88LA049,1988-04-23,"KENAI, AK",United States,8AK8,SWANSON RIVER,Non-Fatal,Substantial,,Cessna,337d,No,2.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,cruise,False
20001213X25570,Accident,SEA88FA084,1988-04-24,"BEND, OR",United States,,,Fatal(1),Destroyed,,Maule,m5-210c,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,imc,cruise,True
20001213X25530,Accident,MIA88LA159,1988-04-24,"KISSIMMEE, FL",United States,ISM,KISSIMMEE,Non-Fatal,Substantial,,Cessna,150j,No,1.0,reciprocating,instructional,0.0,0.0,1.0,0.0,vmc,landing,False
20001213X25404,Accident,ATL88LA154,1988-04-24,"WATKINSVILLE, GA",United States,,,Non-Fatal,Substantial,,Cessna,150d,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,takeoff,False
20001213X25371,Accident,ANC88LA050,1988-04-24,"FAIRBANKS, AK",United States,FAI,FAIRBANK INT'L,Non-Fatal,Substantial,,Cessna,180,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,landing,False
20001213X25531,Accident,MIA88LA160,1988-04-25,"HIALEAH, FL",United States,X46,OPA LOCKA WEST,Non-Fatal,Destroyed,,Piper,pa-28-161,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,standing,True
20001213X25443,Incident,DCA88WA057,1988-04-25,"WATSON LAKE, Canada",Canada,,,Incident,,,Maule,m4,No,0.0,unknown,ferry,0.0,0.0,0.0,0.0,unk,,False
20001213X25380,Accident,ATL88FA155,1988-04-25,"KNOXVILLE, TN",United States,TN04,LITTLE CREEK,Non-Fatal,Destroyed,,Cessna,150l,No,1.0,reciprocating,instructional,0.0,2.0,0.0,0.0,vmc,takeoff,True
20001213X25563,Accident,NYC88LA130,1988-04-25,"NEW HAVEN, CT",United States,HVN,TWEED-NEW HAVEN,Non-Fatal,Substantial,,Beech,35,No,1.0,reciprocating,ferry,0.0,0.0,0.0,1.0,vmc,standing,False
20001213X25544,Accident,MKC88LA079,1988-04-25,"BERRYVILLE, AR",United States,,,Non-Fatal,Substantial,,Cessna,310p,No,2.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,cruise,False
20001213X25444,Accident,DEN88DTE03,1988-04-25,"AKRON, CO",United States,ADO,AKRON-WASHINGTON COUNTY,Non-Fatal,Substantial,,Piper,pa-25-235,No,1.0,reciprocating,positioning,0.0,0.0,0.0,1.0,vmc,takeoff,False
20001213X25423,Accident,CHI88DEX04,1988-04-25,"ALEXANDRIA, IN",United States,I99,ALEXANDRIA,Non-Fatal,Substantial,,Cessna,172m,No,1.0,reciprocating,personal,0.0,0.0,0.0,4.0,vmc,approach,False
20001213X25458,Accident,DEN88LA102,1988-04-26,"GREAT FALLS, MT",United States,GTF,GREAT FALLS INT'L,Non-Fatal,Destroyed,,Cessna,182p,No,1.0,reciprocating,personal,0.0,0.0,2.0,0.0,vmc,landing,True
20001213X25507,Accident,LAX88LA174,1988-04-26,"CHICO, CA",United States,023,RANCHAERO,Non-Fatal,Substantial,,Piper,pa-24-180,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25406,Accident,ATL88LA157,1988-04-26,"DANVILLE, KY",United States,DVK,GOODALL FLD.,Non-Fatal,Substantial,,Cessna,180a,No,1.0,reciprocating,personal,0.0,0.0,0.0,4.0,vmc,landing,False
20001213X25405,Accident,ATL88LA156,1988-04-26,"DANVILLE, OH",United States,,,Non-Fatal,Substantial,,Cessna,152,No,1.0,reciprocating,other work use,0.0,0.0,0.0,1.0,vmc,cruise,False
20001213X25490,Accident,LAX88FA169,1988-04-27,"HAYWARD, CA",United States,HWD,HAYWARD AIR TERM.,Non-Fatal,Destroyed,,Piper,pa-31-350,No,2.0,reciprocating,unknown,0.0,1.0,0.0,0.0,vmc,approach,True
20001213X25565,Accident,NYC88LA134,1988-04-27,"BUTLER, PA",United States,BTP,BUTLER CO.,Non-Fatal,Substantial,,Beech,c17b,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,taxi,False
20001213X25562,Accident,NYC88LA129,1988-04-27,"DRACUT, MA",United States,,LONG POND,Non-Fatal,Substantial,,Champion,7kcab,No,1.0,reciprocating,personal,0.0,0.0,1.0,0.0,vmc,landing,False
20001213X25504,Accident,LAX88LA170,1988-04-27,"HAYFORK, CA",United States,Q72,HAYFORK,Non-Fatal,Substantial,,Cessna,150f,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,taxi,False
20001213X25457,Accident,DEN88LA101,1988-04-27,"ENGLEWOOD, CO",United States,APA,CENTENNIAL,Non-Fatal,Substantial,,Cessna,172q,No,1.0,reciprocating,personal,0.0,0.0,0.0,3.0,vmc,landing,False
20001213X25364,Accident,ANC88FA051,1988-04-27,"TYONEK, AK",United States,,,Fatal(2),Substantial,,Beech,c55,No,2.0,reciprocating,ferry,2.0,0.0,0.0,0.0,imc,maneuvering,False
20001213X25545,Accident,MKC88LA080,1988-04-28,"PERRYVILLE, MO",United States,K02,PERRYVILLE,Non-Fatal,Destroyed,,Beech,f17d,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,landing,True
20001213X25427,Accident,CHI88FA101,1988-04-28,"LONSDALE, MN",United States,,,Fatal(1),Destroyed,,Cessna,152,No,1.0,reciprocating,instructional,1.0,0.0,0.0,0.0,vmc,maneuvering,True
20001213X25580,Accident,SEA88LA086,1988-04-28,"ELKO, NV",United States,EKO,ELKO MUNICIPAL,Non-Fatal,Substantial,,Cessna,180,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,landing,False
20001213X25579,Accident,SEA88LA085,1988-04-28,"PASCO, WA",United States,PSC,TRI-CITIES,Non-Fatal,Substantial,,Beech,35,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,landing,False
20001213X25546,Accident,MKC88LA081,1988-04-28,"DEXTER, MO",United States,,,Non-Fatal,Substantial,,Cessna,152,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,cruise,False
20001213X25479,Accident,FTW88LA094,1988-04-28,"LAMONT, OK",United States,,,Non-Fatal,Substantial,,Cessna,182j,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25462,Accident,FTW88DQG04,1988-04-28,"SHALLOWATER, TX",United States,E16,SHALLOWATER,Non-Fatal,Substantial,,Piper,pa-28-201t,No,1.0,reciprocating,business,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25436,Accident,CHI88LA104,1988-04-28,"MILACA, MN",United States,18Y,MILACA MUNI,Non-Fatal,Substantial,,Beech,k35,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,cruise,False
20001213X25415,Accident,BFO88LA035,1988-04-28,"ELKTON, MD",United States,,,Non-Fatal,Substantial,,Cessna,172,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,cruise,False
20001213X25534,Accident,MIA88RA162,1988-04-28,"ST EUSTATIUS, NETHERLANDS ANTILLES",Netherlands Antilles,,,Non-Fatal,Substantial,,Cessna,207a,No,0.0,unknown,unknown,0.0,1.0,0.0,0.0,vmc,,False
20001213X25439,Accident,DCA88MA054,1988-04-28,"MAUI, HI",United States,,,Fatal(1),Substantial,,Boeing,737-297,No,2.0,turbo fan,unknown,1.0,7.0,57.0,30.0,vmc,cruise,False
20001213X25549,Accident,NYC88FA131,1988-04-29,"THOMASVILLE, PA",United States,,YORK AIRPORT,Fatal(3),Destroyed,,Piper,pa-22-150,No,1.0,reciprocating,personal,3.0,1.0,0.0,0.0,vmc,takeoff,True
20001213X25381,Accident,ATL88FA158,1988-04-29,"CYNTHIANA, KY",United States,018,CYNTHIANA HARRISON CO.,Non-Fatal,Destroyed,,Beech,e18s,No,2.0,reciprocating,positioning,0.0,0.0,0.0,1.0,vmc,approach,True
20001213X25564,Accident,NYC88LA132,1988-04-29,"JAMESTOWN, NY",United States,JHW,JAMESTOWN,Non-Fatal,Substantial,,Piper,pa-28-181,No,1.0,reciprocating,personal,0.0,1.0,1.0,0.0,imc,cruise,False
20001213X25548,Accident,MKC88LA093,1988-04-29,"SHELL KNOB, MO",United States,40M,SHELL KNOB,Non-Fatal,Substantial,,Beech,95,No,2.0,reciprocating,personal,0.0,0.0,0.0,4.0,vmc,landing,False
20001213X25547,Accident,MKC88LA084,1988-04-29,"BURLINGTON, IA",United States,BRL,BURLINGTON,Non-Fatal,Substantial,,Raven,s-55,No,0.0,unknown,business,0.0,2.0,1.0,0.0,vmc,landing,False
20001213X25506,Accident,LAX88LA173,1988-04-29,"CAMERON PARK, CA",United States,061,CAMERON AIRPORT,Non-Fatal,Substantial,,Champion,7ccm,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25459,Accident,DEN88LA105,1988-04-29,"ERIE, CO",United States,48V,TRI-COUNTY,Non-Fatal,Substantial,,Cessna,185f,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25417,Accident,BFO88LA038,1988-04-29,"FAYETTEVILLE, WV",United States,I89,FAYETTE,Non-Fatal,Substantial,,Cessna,172m,No,1.0,reciprocating,personal,0.0,0.0,0.0,4.0,vmc,landing,False
20001213X25407,Accident,ATL88LA159,1988-04-29,"SANDY RIDGE, NC",United States,,,Non-Fatal,Substantial,,Cessna,150j,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,cruise,False
20001213X25468,Accident,FTW88DRA11,1988-04-30,"CONROE, TX",United States,CXO,MONTGOMERY COUNTY,Fatal(1),Destroyed,,Cessna,l-19e,No,1.0,reciprocating,personal,1.0,1.0,0.0,0.0,vmc,maneuvering,True
20001213X25566,Accident,NYC88LA135,1988-04-30,"MORRISTOWN, NJ",United States,MMU,MORRISTOWN,Non-Fatal,Substantial,,Grumman,aa5b,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25505,Accident,LAX88LA172,1988-04-30,"WESTLAKE, CA",United States,,,Non-Fatal,Substantial,,Cessna,150f,No,1.0,reciprocating,business,0.0,0.0,0.0,1.0,vmc,cruise,False
20001213X25437,Accident,CHI88LA105,1988-04-30,"WHITTEMORE, MI",United States,,,Non-Fatal,Substantial,,Piper,pa-28-140d,No,1.0,reciprocating,personal,0.0,0.0,0.0,3.0,vmc,landing,False
20001213X25435,Accident,CHI88LA103,1988-04-30,"FLUSHING, MI",United States,3DA,DALTON,Non-Fatal,Substantial,,Piper,pa28-140d,No,1.0,reciprocating,personal,0.0,0.0,2.0,0.0,vmc,landing,False
20001213X25419,Accident,BFO88LA042,1988-04-30,"MECHANICSVILLE, MD",United States,,,Non-Fatal,Substantial,,Cessna,170,No,1.0,reciprocating,personal,0.0,0.0,3.0,0.0,vmc,cruise,False
20001213X25416,Accident,BFO88LA037,1988-04-30,"WISE, VA",United States,LNP,LONESOME PINE,Non-Fatal,Substantial,,Piper,pa-28-180,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,landing,False
20001213X25794,Accident,NYC88FA133,1988-05-01,"LONG ISLAND CTY, NY",United States,TSS,,Fatal(1),Destroyed,,Bell,206b,No,1.0,turbo shaft,unknown,1.0,0.0,4.0,0.0,vmc,approach,True
20001213X25641,Accident,CHI88FA102,1988-05-01,"MERRIMAC, WI",United States,NONE,PRIVATE STRIP,Fatal(1),Destroyed,,Bellanca,7eca,No,1.0,reciprocating,business,1.0,1.0,0.0,0.0,vmc,maneuvering,True
20001213X25632,Accident,BFO88LA044B,1988-05-01,"WINCHESTER, VA",United States,W16,WINCHESTER,Non-Fatal,,,North American,t-6g,No,1.0,reciprocating,personal,0.0,0.0,0.0,3.0,vmc,taxi,False
20001213X25770,Accident,MKC88FA082,1988-05-01,"ROLLA, MO",United States,K07,ROLLA,Non-Fatal,Substantial,,Cessna,180,No,1.0,reciprocating,personal,0.0,1.0,1.0,1.0,vmc,descent,False
20001213X25722,Accident,LAX88LA171,1988-05-01,"QUINCY, CA",United States,201,GANSNER FLD,Non-Fatal,Substantial,,Cessna,180b,No,1.0,reciprocating,personal,0.0,0.0,0.0,3.0,vmc,landing,False
20001213X25674,Accident,DEN88LA104,1988-05-01,"RUIDOSO, NM",United States,SRR,SIERRA BLANCA REGIONAL,Non-Fatal,Substantial,,Beech,h35,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,landing,False
20001213X25673,Accident,DEN88LA103,1988-05-01,"LAS VEGAS, NM",United States,LVS,LAS VEGAS MUNICIPAL,Non-Fatal,Substantial,,Cessna,172g,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,taxi,False
20001213X25632,Accident,BFO88LA044A,1988-05-01,"WINCHESTER, VA",United States,W16,WINCHESTER,Non-Fatal,Substantial,,Cessna,150j,No,1.0,reciprocating,personal,0.0,0.0,0.0,3.0,vmc,standing,False
20001213X25631,Accident,BFO88LA043,1988-05-01,"MANASSAS, VA",United States,W10,MANASSAS,Non-Fatal,Substantial,,Beech,c23,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,landing,False
20001213X25630,Accident,BFO88LA041,1988-05-01,"GOLDSBORO, MD",United States,NONE,JOHN BROWN,Non-Fatal,Substantial,,Cessna,170b,No,1.0,reciprocating,personal,0.0,0.0,0.0,3.0,vmc,takeoff,False
20001213X25603,Accident,ATL88LA160,1988-05-01,"GILBERT, SC",United States,,BILL BARRIER FIELD,Non-Fatal,Substantial,,Cessna,172n,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25661,Incident,DCA88IA056,1988-05-02,"NR TOKYO, Japan",Japan,NRT,TOKYO-NARITA,Incident,Minor,Airplane,Boeing,747-123,No,4.0,turbo fan,unknown,0.0,0.0,0.0,258.0,vmc,cruise,False
20001213X25754,Accident,MIA88LA163,1988-05-02,"CENTERVILLE, MS",United States,,,Non-Fatal,Substantial,,Beech,58,No,2.0,reciprocating,business,0.0,0.0,0.0,3.0,vmc,cruise,False
20001213X25710,Accident,LAX88DVG03,1988-05-02,"GRIDLEY, CA",United States,,,Non-Fatal,Substantial,,Schweizer,g-164b,No,1.0,reciprocating,aerial application,0.0,0.0,0.0,1.0,vmc,maneuvering,False
20001213X25694,Accident,FTW88LA095,1988-05-02,"PIPE CREEK, TX",United States,TA66,FREEDOM SPRING RANCH,Non-Fatal,Substantial,,Globe,gc-1b,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,takeoff,False
20001213X25605,Accident,ATL88LA163,1988-05-02,"CANFIELD, OH",United States,NONE,LANG,Non-Fatal,Substantial,,Taylorcraft,bc12-d,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,go-around,False
20001213X25604,Accident,ATL88LA161,1988-05-02,"GREENWOOD, SC",United States,,,Non-Fatal,Substantial,,Hughes,269c,No,1.0,reciprocating,aerial observation,0.0,2.0,0.0,0.0,vmc,takeoff,False
20001213X25596,Accident,ATL88FA162,1988-05-02,"ATLANTA, GA",United States,ATL,HARTSFIELD,Non-Fatal,Substantial,,Beech,55,No,2.0,reciprocating,unknown,0.0,0.0,0.0,4.0,vmc,takeoff,False
20001213X25588,Accident,ANC88LA053,1988-05-03,"KOTZEBUE, AK",United States,,,Fatal(1),Destroyed,,Cessna,150l,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,vmc,maneuvering,True
20001213X25582,Accident,ANC88FA052B,1988-05-03,"LARSON BAY, AK",United States,,,Fatal(1),,,Cessna,185f,No,1.0,reciprocating,business,1.0,0.0,0.0,1.0,vmc,maneuvering,False
20001213X25582,Accident,ANC88FA052A,1988-05-03,"LARSON BAY, AK",United States,,,Fatal(1),Destroyed,,Piper,pa-18-150,No,1.0,reciprocating,business,1.0,0.0,0.0,1.0,vmc,maneuvering,True
20001213X25645,Accident,CHI88LA106,1988-05-03,"EDEN PRAIRIE, MN",United States,FCM,FLYING CLOUD,Non-Fatal,Substantial,,North American,at-6d,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25606,Accident,ATL88LA164,1988-05-03,"WILKESBORO, NC",United States,1KB,WILKES COUNTY,Non-Fatal,Substantial,,Piper,pa-31-325,No,2.0,reciprocating,executive/corporate,0.0,0.0,0.0,2.0,vmc,landing,False
20001213X25711,Accident,LAX88DVG04,1988-05-04,"WINTERS, CA",United States,,,Non-Fatal,Destroyed,,Hiller,uh-12e,No,1.0,reciprocating,aerial application,0.0,0.0,0.0,1.0,vmc,takeoff,True
20001213X25771,Accident,MKC88FA085,1988-05-04,"NELIGH, NE",United States,4V9,ANTELOPE COUNTY,Non-Fatal,Substantial,,Cessna,182k,No,1.0,reciprocating,personal,0.0,2.0,0.0,0.0,vmc,climb,False
20001213X25757,Accident,MIA88LA166,1988-05-04,"FREEPORT, BAHAMAS",Bahamas,,,Non-Fatal,Substantial,,Piper,pa-28-161,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,cruise,False
20001213X25607,Accident,ATL88LA165,1988-05-05,"LAWRENCEVILLE, GA",United States,17A,G WINNETT CO-BRISCO FLD,Non-Fatal,Destroyed,,Piper,pa-28-161,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,landing,True
20001213X25755,Accident,MIA88LA164,1988-05-05,"EVERGLADES CITY, FL",United States,,,Non-Fatal,Substantial,,Piper,pa-28-140,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,cruise,False
20001213X25723,Accident,LAX88LA175,1988-05-05,"UPLAND, CA",United States,CCB,CABLE,Non-Fatal,Substantial,,Cessna,152,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,landing,False
20001213X25646,Accident,CHI88LA107,1988-05-05,"LAKE VILLAGE, IN",United States,C98,LAKE VILLAGE,Non-Fatal,Substantial,,Piper,pa-28-140,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,landing,False
20001213X25817,Accident,SEA88LA088,1988-05-06,"HOOD RIVER, OR",United States,4S2,HOOD RIVER,Non-Fatal,Substantial,,Cessna,172m,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,approach,False
20001213X25776,Accident,MKC88LA087,1988-05-06,"WALDENBURG, AR",United States,NONE,WALDENBURG,Non-Fatal,Substantial,,Grumman,g-164b,No,1.0,reciprocating,positioning,0.0,0.0,0.0,1.0,vmc,approach,False
20001213X25608,Accident,ATL88LA166,1988-05-06,"GULF SHORES, AL",United States,AL15,JACK EDWARDS,Fatal(1),Substantial,,Piper,j5c,No,1.0,reciprocating,other work use,1.0,0.0,0.0,0.0,vmc,maneuvering,False
20001213X25589,Accident,ANC88LA054,1988-05-06,"HUNTER CREEK, AK",United States,,MINING CAMP AIRSTRIP,Non-Fatal,Substantial,,Cessna,185f,No,1.0,reciprocating,unknown,0.0,0.0,1.0,1.0,vmc,landing,False
20001213X25716,Accident,LAX88FA192,1988-05-07,"SANTA PAULA, CA",United States,,,Fatal(2),Destroyed,,Beech,35,No,1.0,reciprocating,personal,2.0,0.0,0.0,0.0,imc,climb,True
20001213X25712,Accident,LAX88FA176,1988-05-07,"GUATAY, CA",United States,,,Fatal(2),Destroyed,,Piper,pa-28-140,No,1.0,reciprocating,personal,2.0,0.0,0.0,0.0,imc,maneuvering,True
